PlayerId,Name,Age,Photo,Nationality,Flag,OverallRating,Potential,Club,ClubLogo,Value,Wage,InternationalReputation,Skill,JerseyNumber,ContractValidUntil,Height,Weight,NPassing,NBallControl,NAdjustedAgility,NStamina,NStrength,NPositioning,GKPenalties,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,BestPosition,BestOverallRating,ReleaseClause
208461,M. de Roon,29,https://cdn.sofifa.com/players/208/461/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,81,81,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,15M,62K,2,3,15,2021,6'1,168lbs,75,76,63,90,74,67,80,14,15,7,12,12,CDM,81,25.5M
205569,J. Ward-Prowse,25,https://cdn.sofifa.com/players/205/569/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,79,83,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,16M,58K,2,3,8,2025,5'8,146lbs,81,82,65,90,56,67,82,12,12,10,15,15,CM,81,31.6M
12265,O. Hargreaves,30,https://cdn.sofifa.com/players/012/265/12_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,78,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,3M,30K,3,2,20,2012,5'11,161lbs,75,81,72,68,73,71,72,14,9,12,15,12,CDM,77,
183277,E. Hazard,29,https://cdn.sofifa.com/players/183/277/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,88,88,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,58M,350K,4,4,7,2024,5'9,163lbs,86,91,90,82,63,85,87,11,12,6,8,8,LW,88,118.9M
226271,Fabian,24,https://cdn.sofifa.com/players/226/271/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,88,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,30M,70K,1,4,8,2023,6'2,154lbs,82,85,66,75,67,82,67,16,11,7,13,13,CM,84,57M
184941,A. Sanchez,31,https://cdn.sofifa.com/players/184/941/20_60.png,Chile,https://cdn.sofifa.com/flags/cl.png,80,80,Inter,https://cdn.sofifa.com/teams/44/light_30.png,13M,105K,4,4,7,2023,5'6,137lbs,78,84,81,68,68,82,74,10,10,15,12,13,LW,80,21.5M
223959,L. Torreira,24,https://cdn.sofifa.com/players/223/959/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,81,85,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,21M,74K,2,3,11,2023,5'6,143lbs,77,79,78,83,67,68,48,5,5,13,7,9,CDM,82,41.5M
228251,L. Pellegrini,24,https://cdn.sofifa.com/players/228/251/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,79,84,Roma,https://cdn.sofifa.com/teams/52/light_30.png,17M,500,2,3,7,2022,6'1,170lbs,81,81,73,73,66,75,67,12,7,10,13,11,CAM,81,37M
214997,A. Correa,25,https://cdn.sofifa.com/players/214/997/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,82,85,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,28M,65K,1,4,10,2024,5'7,154lbs,76,87,86,79,64,83,55,13,10,9,8,16,CAM,84,59.5M
212404,F. Bernardeschi,26,https://cdn.sofifa.com/players/212/404/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,80,82,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,18M,81K,2,5,33,2022,6'1,170lbs,79,84,82,77,66,78,72,14,15,10,13,12,CAM,82,31.1M
198710,J. Rodra­guez,28,https://cdn.sofifa.com/players/198/710/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,82,82,Everton,https://cdn.sofifa.com/teams/7/light_30.png,22.5M,105K,4,4,19,2022,5'11,165lbs,83,90,62,65,64,80,81,15,15,15,5,14,CAM,82,42.8M
222665,M. a˜degaard,21,https://cdn.sofifa.com/players/222/665/20_60.png,Norway,https://cdn.sofifa.com/flags/no.png,83,89,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,36M,135K,3,5,21,2023,5'10,150lbs,83,85,81,80,55,77,63,14,15,15,8,10,CAM,85,81M
208670,H. Ziyech,27,https://cdn.sofifa.com/players/208/670/20_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,85,86,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,44M,140K,3,5,22,2025,5'11,143lbs,86,85,82,80,59,82,67,11,7,11,8,14,CAM,85,86.9M
186190,P. van Aanholt,29,https://cdn.sofifa.com/players/186/190/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,77,77,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,7.5M,50K,1,3,3,2021,5'9,148lbs,74,77,83,79,63,74,60,9,15,7,8,6,LB,77,14.3M
181783,M. MandÅ¾ukic,33,https://cdn.sofifa.com/players/181/783/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,83,83,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,16.5M,140K,3,3,17,2021,6'3,187lbs,72,79,66,79,87,87,75,10,8,5,8,15,ST,81,27.2M
231866,Rodri,24,https://cdn.sofifa.com/players/231/866/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,85,88,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,44M,145K,2,3,16,2024,6'3,181lbs,81,82,66,84,79,75,46,10,10,7,14,8,CDM,85,84.7M
183498,M. Parolo,35,https://cdn.sofifa.com/players/183/498/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,79,79,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,4M,40K,2,3,16,2021,6'0,165lbs,77,78,60,75,69,82,45,13,9,6,7,9,CDM,79,6.8M
173306,C. Ansaldi,33,https://cdn.sofifa.com/players/173/306/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,78,78,Torino,https://cdn.sofifa.com/teams/54/light_30.png,6.5M,45K,2,4,15,2021,5'11,168lbs,79,81,77,77,64,71,52,15,15,11,8,8,RWB,79,11.1M
190460,C. Eriksen,28,https://cdn.sofifa.com/players/190/460/20_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,85,85,Inter,https://cdn.sofifa.com/teams/44/light_30.png,39M,155K,3,4,24,2024,5'11,168lbs,85,90,74,92,56,82,67,9,14,7,7,6,CAM,85,64.4M
172962,V. Moses,29,https://cdn.sofifa.com/players/172/962/20_60.png,Nigeria,https://cdn.sofifa.com/flags/ng.png,78,78,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,10M,84K,2,4,31,2021,5'10,170lbs,76,81,76,79,68,72,75,9,7,8,16,16,RM,78,19M
237238,S. McTominay,23,https://cdn.sofifa.com/players/237/238/20_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,79,84,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,15.5M,85K,1,3,39,2025,6'4,194lbs,79,78,68,84,84,68,59,9,6,6,10,11,CM,80,30.6M
233927,Lucas Paqueta,22,https://cdn.sofifa.com/players/233/927/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,76,81,Milan,https://cdn.sofifa.com/teams/47/light_30.png,10M,30K,1,4,39,2023,5'11,159lbs,79,80,74,82,69,80,75,14,9,12,11,11,CAM,79,17.8M
231943,Richarlison,23,https://cdn.sofifa.com/players/231/943/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,88,Everton,https://cdn.sofifa.com/teams/7/light_30.png,25.5M,90K,1,4,7,2024,5'11,157lbs,74,80,81,82,77,82,75,12,7,8,11,13,ST,83,53.6M
208450,Andreas Pereira,24,https://cdn.sofifa.com/players/208/450/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,78,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,8.5M,72K,1,4,15,2023,5'10,157lbs,76,78,75,78,60,69,70,15,14,7,10,7,CAM,77,16.8M
241096,S. Tonali,20,https://cdn.sofifa.com/players/241/096/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,91,Milan,https://cdn.sofifa.com/teams/47/light_30.png,18.5M,25K,1,3,8,2021,5'11,176lbs,80,79,78,74,79,60,64,13,9,8,7,7,CM,78,43M
135475,Felipe Melo,33,https://cdn.sofifa.com/players/135/475/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,78,78,Inter,https://cdn.sofifa.com/teams/44/light_30.png,3.8M,60K,3,3,83,2017,6'0,176lbs,76,75,69,72,82,65,74,12,8,13,12,6,CB,78,
176266,Lucas Leiva,33,https://cdn.sofifa.com/players/176/266/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,84,84,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,15M,83K,3,3,6,2022,5'10,172lbs,80,79,66,80,61,66,61,10,8,8,5,6,CDM,84,25.5M
152908,A. Young,34,https://cdn.sofifa.com/players/152/908/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Inter,https://cdn.sofifa.com/teams/44/light_30.png,4.5M,79K,2,4,15,2021,5'9,143lbs,72,77,70,68,62,71,60,16,10,15,16,15,LM,77,7.4M
210406,P. ZieliÅ„ski,26,https://cdn.sofifa.com/players/210/406/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,80,83,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,18M,69K,3,4,20,2024,5'11,165lbs,83,85,79,71,56,77,51,12,9,12,11,6,CAM,84,32M
197781,Isco,28,https://cdn.sofifa.com/players/197/781/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,84,84,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,31.5M,210K,3,4,22,2022,5'9,174lbs,86,91,73,61,59,76,76,10,8,12,15,6,CAM,84,64.6M
224031,A. MaruÅic,27,https://cdn.sofifa.com/players/224/031/20_60.png,Montenegro,https://cdn.sofifa.com/flags/me.png,77,77,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,9.5M,52K,1,3,77,2022,6'1,187lbs,74,77,79,75,77,73,58,8,9,7,10,10,RM,77,16.2M
230965,N. Nandez,24,https://cdn.sofifa.com/players/230/965/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,77,83,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,12M,29K,1,3,18,2024,5'8,154lbs,76,78,78,93,77,75,55,8,8,14,5,15,CDM,81,22.8M
220971,N. Kea¯ta,25,https://cdn.sofifa.com/players/220/971/20_60.png,Guinea,https://cdn.sofifa.com/flags/gn.png,81,85,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,22.5M,96K,2,4,8,2023,5'8,141lbs,83,88,77,79,57,74,58,7,14,15,14,9,CAM,83,43.3M
222509,Dani Ceballos,23,https://cdn.sofifa.com/players/222/509/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,85,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,19.5M,76K,2,4,8,30-Jun-21,5'10,150lbs,82,85,72,77,65,76,55,12,15,16,7,13,CM,82,
208618,Lucas Vazquez,29,https://cdn.sofifa.com/players/208/618/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,80,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,14.5M,165K,2,4,17,2021,5'8,154lbs,78,80,81,91,57,80,56,9,16,9,9,7,RW,80,29.7M
192883,H. Mkhitaryan,31,https://cdn.sofifa.com/players/192/883/20_60.png,Armenia,https://cdn.sofifa.com/flags/am.png,80,80,Roma,https://cdn.sofifa.com/teams/52/light_30.png,13M,500,3,4,77,2023,5'10,165lbs,79,83,79,74,57,81,72,5,11,14,5,7,RM,80,27.3M
193301,A. Lacazette,29,https://cdn.sofifa.com/players/193/301/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,83,83,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,26M,125K,3,4,9,2022,5'9,170lbs,78,85,78,77,75,84,76,11,6,9,5,6,ST,83,49.4M
184432,Azpilicueta,30,https://cdn.sofifa.com/players/184/432/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,84,84,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,24.5M,120K,3,2,28,2022,5'10,170lbs,75,77,69,81,70,62,66,13,9,10,6,5,RB,84,46.6M
210881,J. McGinn,25,https://cdn.sofifa.com/players/210/881/20_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,76,81,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,10M,49K,1,3,7,2024,5'10,150lbs,77,75,73,89,76,72,55,9,13,12,10,12,CM,78,19.8M
205407,D. Baselli,28,https://cdn.sofifa.com/players/205/407/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,77,Torino,https://cdn.sofifa.com/teams/54/light_30.png,9M,44K,2,4,8,2022,6'0,154lbs,80,83,72,75,63,72,71,11,12,13,7,6,CM,77,15.3M
224158,S. Amrabat,23,https://cdn.sofifa.com/players/224/158/20_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,77,84,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,12.5M,43K,1,3,34,2024,6'1,154lbs,79,80,75,86,79,65,50,13,13,6,16,12,CDM,80,23.8M
189280,A. Westwood,30,https://cdn.sofifa.com/players/189/280/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,78,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,8.5M,50K,1,3,18,2023,5'9,161lbs,76,77,64,86,70,68,64,10,13,13,7,8,CDM,78,16.2M
224458,Diogo Jota,23,https://cdn.sofifa.com/players/224/458/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,80,86,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,20.5M,90K,2,4,20,2025,5'10,161lbs,75,84,85,79,73,82,63,7,12,15,9,11,CAM,81,42M
188567,P. Aubameyang,31,https://cdn.sofifa.com/players/188/567/20_60.png,Gabon,https://cdn.sofifa.com/flags/ga.png,87,87,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,45M,170K,3,4,14,2023,6'2,176lbs,74,82,87,80,74,93,78,6,9,15,9,9,ST,87,85.5M
205988,L. Shaw,24,https://cdn.sofifa.com/players/205/988/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,81,83,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,19M,97K,2,3,23,2023,5'11,165lbs,75,79,77,76,77,74,44,10,12,13,7,7,LB,81,37.5M
173208,D. Criscito,33,https://cdn.sofifa.com/players/173/208/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,78,78,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,4.7M,18K,2,3,4,2022,6'0,165lbs,76,73,71,79,69,68,78,13,10,16,9,9,LB,78,8.5M
201454,F. Ghoulam,29,https://cdn.sofifa.com/players/201/454/20_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,79,79,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,10.5M,62K,2,3,31,2022,6'0,176lbs,77,78,71,80,65,69,76,12,7,8,8,13,LB,79,17.9M
190483,Douglas Costa,29,https://cdn.sofifa.com/players/190/483/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,84,84,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,30.5M,120K,3,5,11,2022,5'8,154lbs,80,91,93,68,56,74,77,13,15,9,12,5,LM,84,50.3M
207494,J. Lingard,27,https://cdn.sofifa.com/players/207/494/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,9.5M,93K,2,4,14,2021,5'9,137lbs,72,77,79,82,62,80,70,14,10,8,13,9,CAM,77,18.1M
230666,Gabriel Jesus,23,https://cdn.sofifa.com/players/230/666/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,83,87,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,34.5M,150K,2,4,9,2023,5'9,161lbs,76,86,87,79,65,87,75,13,8,6,6,15,ST,85,66.4M
202282,S. Armstrong,28,https://cdn.sofifa.com/players/202/282/20_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,76,76,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,8M,50K,1,3,17,2022,6'0,165lbs,75,74,75,84,68,73,64,14,8,13,11,13,RM,76,15.2M
179846,S. Khedira,33,https://cdn.sofifa.com/players/179/846/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,81,81,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,10.5M,87K,3,2,6,2021,6'2,198lbs,81,82,48,65,85,78,68,11,9,5,15,8,CM,81,17.3M
206304,L. Milivojevic,29,https://cdn.sofifa.com/players/206/304/20_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,79,79,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,11M,58K,1,2,4,2023,6'1,176lbs,73,76,56,86,80,66,90,13,9,16,6,12,CDM,79,20.9M
184484,G. Sigura°sson,30,https://cdn.sofifa.com/players/184/484/20_60.png,Iceland,https://cdn.sofifa.com/flags/is.png,79,79,Everton,https://cdn.sofifa.com/teams/7/light_30.png,12M,83K,3,3,10,2022,6'1,170lbs,79,85,59,79,64,77,78,13,8,10,15,12,CAM,79,22.8M
211300,A. Martial,24,https://cdn.sofifa.com/players/211/300/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,84,88,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,41M,155K,3,4,9,2024,6'0,168lbs,77,87,87,77,76,84,81,9,8,8,15,11,ST,86,81M
246,P. Scholes,37,https://cdn.sofifa.com/players/000/246/13_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,80,80,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,400K,40K,2,3,22,2013,5'7,157lbs,85,87,58,34,63,83,77,7,12,5,15,8,CAM,82,
143076,A. Ga³mez,32,https://cdn.sofifa.com/players/143/076/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,86,86,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,34.5M,100K,3,4,10,2022,5'6,150lbs,83,86,91,73,44,82,72,8,11,12,9,6,CAM,86,58.7M
226754,I. Bennacer,22,https://cdn.sofifa.com/players/226/754/20_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,75,82,Milan,https://cdn.sofifa.com/teams/47/light_30.png,8.5M,26K,1,3,4,2024,5'8,141lbs,78,78,75,78,58,60,68,9,12,10,16,15,CM,76,16.2M
232656,T. Hernandez,22,https://cdn.sofifa.com/players/232/656/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,85,Milan,https://cdn.sofifa.com/teams/47/light_30.png,17.5M,37K,1,3,19,2024,6'0,181lbs,72,76,86,80,78,76,41,12,10,7,7,7,LB,80,31.1M
193361,R. Soriano,29,https://cdn.sofifa.com/players/193/361/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,77,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,8.5M,34K,2,4,21,2023,6'0,168lbs,79,79,71,70,67,75,62,15,10,9,14,13,CAM,77,15.3M
219985,M. Vecino,28,https://cdn.sofifa.com/players/219/985/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,80,80,Inter,https://cdn.sofifa.com/teams/44/light_30.png,13M,94K,2,4,8,2022,6'2,179lbs,81,83,65,83,72,76,56,4,4,4,4,4,CDM,80,21.5M
179944,David Luiz,33,https://cdn.sofifa.com/players/179/944/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,80,80,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,7M,80K,4,3,23,2021,6'2,190lbs,75,79,62,68,78,54,75,11,12,10,7,14,CB,80,13.3M
191076,J. Gua°mundsson,29,https://cdn.sofifa.com/players/191/076/20_60.png,Iceland,https://cdn.sofifa.com/flags/is.png,77,77,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,8.5M,54K,1,4,7,2021,5'10,170lbs,76,77,73,68,67,74,70,7,6,14,10,8,RM,77,16.2M
193348,X. Shaqiri,28,https://cdn.sofifa.com/players/193/348/20_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,81,81,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,18M,105K,3,5,23,2023,5'7,159lbs,81,82,80,66,71,75,65,13,12,12,11,11,RM,81,33.3M
242444,Joao Faelix,20,https://cdn.sofifa.com/players/242/444/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,81,93,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,32M,51K,1,5,7,2026,5'11,154lbs,76,83,82,75,64,84,68,13,12,14,13,14,CAM,83,72M
227535,R. Bentancur,23,https://cdn.sofifa.com/players/227/535/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,79,85,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,17M,67K,1,4,30,2025,6'2,172lbs,83,85,71,87,64,64,64,8,7,14,14,12,CM,81,31.5M
163631,L. Baines,34,https://cdn.sofifa.com/players/163/631/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Everton,https://cdn.sofifa.com/teams/7/light_30.png,2.3M,57K,3,3,3,2020,5'7,154lbs,75,78,59,55,55,69,88,8,15,10,13,12,LB,75,4.4M
195365,K. Kampl,29,https://cdn.sofifa.com/players/195/365/20_60.png,Slovenia,https://cdn.sofifa.com/flags/si.png,81,81,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,17M,65K,2,3,44,2023,5'10,146lbs,82,84,77,86,47,72,64,13,11,7,6,16,CM,81,28.9M
208128,H. a‡alhanoÄŸlu,26,https://cdn.sofifa.com/players/208/128/20_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,79,79,Milan,https://cdn.sofifa.com/teams/47/light_30.png,13.5M,48K,3,4,10,2021,5'10,168lbs,83,86,69,71,51,75,71,9,14,11,6,10,CAM,80,23M
208135,A. Doucourae,27,https://cdn.sofifa.com/players/208/135/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,80,Everton,https://cdn.sofifa.com/teams/7/light_30.png,11M,69K,2,3,16,2023,6'0,168lbs,76,77,66,90,80,73,54,15,12,12,15,14,CDM,79,21.7M
235790,K. Havertz,21,https://cdn.sofifa.com/players/235/790/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,85,93,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,57M,105K,3,4,29,2025,6'2,183lbs,83,87,81,82,69,84,73,6,8,11,10,12,CAM,87,119.7M
192387,C. Immobile,30,https://cdn.sofifa.com/players/192/387/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,87,87,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,48.5M,125K,3,3,17,2025,6'1,187lbs,72,84,81,78,77,93,88,6,8,15,12,6,ST,87,82.5M
202884,L. Spinazzola,27,https://cdn.sofifa.com/players/202/884/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,78,78,Roma,https://cdn.sofifa.com/teams/52/light_30.png,11M,500,2,3,37,2023,6'1,165lbs,77,80,77,87,65,74,59,11,13,12,15,14,RWB,79,23.1M
45119,Mikel Arteta,33,https://cdn.sofifa.com/players/045/119/16_60.png,Spain,https://cdn.sofifa.com/flags/es.png,78,78,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,5M,70K,3,3,8,2016,5'9,141lbs,80,81,51,65,63,70,85,15,14,14,11,12,CM,77,
199767,M. van Ginkel,27,https://cdn.sofifa.com/players/199/767/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,75,76,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,7.5M,67K,2,3,35,2021,6'1,181lbs,79,80,65,50,71,76,84,7,11,13,13,14,CAM,77,14.8M
193839,Ra´mulo,32,https://cdn.sofifa.com/players/193/839/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,75,75,Brescia,https://cdn.sofifa.com/teams/190/light_30.png,5M,15K,1,4,28,30-Jun-20,5'10,159lbs,74,76,79,88,64,74,72,5,7,14,5,12,RM,75,
210282,Bruno Peres,30,https://cdn.sofifa.com/players/210/282/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,77,Roma,https://cdn.sofifa.com/teams/52/light_30.png,7M,500,2,3,33,2021,5'10,159lbs,72,78,86,85,67,70,70,7,11,14,8,7,RB,77,14.7M
183427,F. Delph,30,https://cdn.sofifa.com/players/183/427/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Everton,https://cdn.sofifa.com/teams/7/light_30.png,7.5M,64K,2,3,8,2022,5'9,172lbs,76,80,70,76,64,68,65,10,9,14,11,6,CDM,77,14.3M
203890,S. Vrsaljko,28,https://cdn.sofifa.com/players/203/890/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,80,80,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,12.5M,56K,2,3,24,2022,5'11,168lbs,73,79,74,84,72,65,52,15,11,10,10,12,RB,80,25.6M
146760,Juanfran,33,https://cdn.sofifa.com/players/146/760/19_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,80,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,5.5M,50K,3,3,20,2019,5'11,157lbs,73,78,77,80,74,68,66,11,14,10,15,7,RB,79,11.3M
213991,J. Lerma,25,https://cdn.sofifa.com/players/213/991/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,77,80,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,10M,14K,1,3,8,2023,5'10,154lbs,74,75,72,81,74,59,58,16,14,11,7,9,CDM,78,19.8M
238744,W. McKennie,21,https://cdn.sofifa.com/players/238/744/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,75,84,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,10M,43K,1,3,14,2024,6'1,185lbs,73,76,72,83,83,75,58,7,9,12,9,11,CB,79,18.5M
186143,O. Norwood,29,https://cdn.sofifa.com/players/186/143/20_60.png,Northern Ireland,https://cdn.sofifa.com/flags/gb-nir.png,77,77,Sheffield United,https://cdn.sofifa.com/teams/1794/light_30.png,8.5M,38K,1,2,16,2023,5'9,152lbs,75,77,60,79,56,64,74,16,16,7,7,12,CM,77,16.2M
198706,Luis Alberto,27,https://cdn.sofifa.com/players/198/706/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,85,85,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,40.5M,99K,2,4,10,2025,6'0,163lbs,88,88,76,75,64,80,56,6,8,6,12,11,CAM,85,68.9M
213629,E. Pulgar,26,https://cdn.sofifa.com/players/213/629/20_60.png,Chile,https://cdn.sofifa.com/flags/cl.png,76,78,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,8.5M,42K,1,3,78,2023,6'2,163lbs,76,78,63,80,73,58,79,12,12,11,15,11,CDM,77,15.1M
180216,S. Coleman,31,https://cdn.sofifa.com/players/180/216/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,79,79,Everton,https://cdn.sofifa.com/teams/7/light_30.png,9M,76K,2,3,23,2022,5'10,170lbs,74,76,71,72,65,70,55,5,15,10,13,7,RB,79,17.1M
200647,J. IliÄic,32,https://cdn.sofifa.com/players/200/647/20_60.png,Slovenia,https://cdn.sofifa.com/flags/si.png,84,84,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,25M,92K,3,4,72,2022,6'3,174lbs,83,88,70,69,74,85,78,13,13,8,12,6,CAM,85,42.5M
173221,A. Candreva,33,https://cdn.sofifa.com/players/173/221/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,78,78,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,6.5M,23K,3,4,87,30-Jun-21,5'11,154lbs,78,82,72,80,60,79,83,10,4,14,4,14,RM,78,
